"trade_date","country","beta","size","momentum","book_to_price","residual_volatility","liquidity","profitability","investment_quality"
"2012-08-20",-0.003782,-0.00084,-0.00255,-0.000181,0.000071,0.002089,0.001063,0.000802,-0.000571
"2012-08-21",0.006074,-0.000099,-0.003367,-0.000803,0.000252,0.001519,0.000542,0.002086,-0.00101
"2012-08-22",-0.007716,-0.001246,-0.001671,0.000017,0.000055,-0.000525,-0.000554,-0.000096,-0.000682
"2012-08-23",0.003115,0.000985,-0.003002,-0.003396,-0.00037,-0.000099,0.000204,-0.000276,0.00062
"2012-08-24",-0.013694,-0.002949,0.001263,-0.000124,-0.000611,-0.002333,-0.002123,-0.000377,-0.000589
"2012-08-27",-0.019822,-0.00326,-0.000186,0.001735,-0.002685,-0.001821,0.000292,-0.001761,-0.000783
"2012-08-28",0.003691,0.001631,-0.003201,-0.000703,0.001672,0.000108,0.001311,0.001122,-0.000725
"2012-08-29",-0.010471,-0.00125,-0.00299,-0.000462,-0.000737,-0.001342,-0.000926,-0.000449,-0.0023
"2012-08-30",-0.002947,0.000066,0.00323,-0.001917,-0.000135,-0.003717,-0.001485,-0.001912,0.001522
"2012-08-31",-0.000853,-0.001611,-0.003056,0.000985,0.00013,0.002823,-0.000582,-0.0006,-0.000595
"2012-09-03",0.010427,0.001864,-0.001865,0.002688,-0.000043,0.003504,-0.000126,0.001945,-0.00182
"2012-09-04",-0.01034,-0.002257,-0.00276,-0.000574,-0.000908,0.000963,0.000156,-0.000939,-0.000886
"2012-09-05",-0.001717,0.000449,-0.003219,-0.000354,0.000389,0.001512,-0.000234,-0.000665,-0.00072
"2012-09-06",0.007181,0.00255,-0.000444,-0.001529,0.0015,0.000868,0.00029,0.000431,-0.000299
"2012-09-07",0.04018,0.005971,0.00388,-0.001018,0.001727,0.001112,-0.000965,0.000855,0.000005
"2012-09-10",0.00363,0.001487,-0.000686,-0.002433,-0.000336,0.002646,0.000008,-0.001206,-0.000471
"2012-09-11",-0.00576,-0.000992,-0.000909,-0.000367,-0.000436,-0.001009,-0.00006,-0.000127,-0.000226
"2012-09-12",0.004319,0.002326,-0.00074,0.000028,-0.000407,0.001767,-0.001161,-0.000399,0.000313
"2012-09-13",-0.008946,-0.002437,0.001618,0.000774,0.000064,-0.002282,-0.001801,-0.000198,0.000248
"2012-09-14",0.005548,0.001717,0.0012,-0.000905,0.000691,-0.002228,0.000362,0.000821,0.00096
"2012-09-17",-0.02325,-0.003059,0.001133,0.002178,-0.000829,-0.001696,-0.001016,0.000914,0.000833
"2012-09-18",-0.009181,-0.000581,-0.002903,0.001612,-0.000063,0.00046,-0.000422,-0.000184,-0.000771
"2012-09-19",0.005837,0.001314,-0.00093,-0.001936,-0.001026,-0.00004,-0.000608,0.00028,-0.000675
"2012-09-20",-0.022231,-0.002236,0.003651,0.001518,-0.000859,-0.002692,-0.003024,0.000582,-0.001169
"2012-09-21",0.002313,0.000409,0.002457,0.000125,-0.000414,-0.001435,-0.00224,0.000151,0.001446
"2012-09-24",0.006238,0.002664,0.000234,-0.000597,-0.000365,0.002262,0.00057,0.000663,-0.000162
"2012-09-25",-0.003341,-0.000748,0.000109,0.001288,0.000503,0.000619,-0.001115,0.00096,0.000666
"2012-09-26",-0.01132,-0.002595,0.004067,-0.000735,-0.000191,-0.001647,-0.001572,-0.001282,0.000699
"2012-09-27",0.028767,0.003322,0.001135,-0.000527,0.001012,0.002747,-0.000486,0.000207,-0.000204
"2012-09-28",0.017446,0.001625,0.001121,-0.000401,-0.000021,0.002731,-0.000493,0.000101,-0.000633
"2012-10-08",-0.007478,-0.001282,-0.003266,0.001303,-0.000981,0.003502,-0.000205,-0.001213,0.000357
"2012-10-09",0.021936,0.002612,-0.001798,-0.000734,0.000992,0.003733,-0.00023,0.000363,-0.000692
"2012-10-10",0.003577,-0.000247,-0.001971,-0.002055,0.000874,0.003921,-0.000999,-0.001211,0.000132
"2012-10-11",-0.00953,-0.00136,0.002477,0.000101,-0.000071,-0.002979,-0.00152,0.000371,-0.000228
"2012-10-12",0.001714,0.000328,-0.001327,-0.000432,0.000419,-0.000288,-0.000727,-0.000672,0.000674
"2012-10-15",-0.004051,-0.00073,0.001465,0.002817,-0.001991,0.000179,-0.001963,-0.001783,0.001188
"2012-10-16",0.001426,0.000632,-0.001649,0.001218,0.000853,-0.000484,0.00033,0.002498,-0.000247
"2012-10-17",0.000655,0.001457,-0.000983,-0.00073,0.001575,0.000333,0.00025,0.001318,0.000098
"2012-10-18",0.015334,0.002294,-0.000098,-0.001022,0.0006,0.002856,-0.001611,-0.000108,-0.001018
"2012-10-19",-0.001939,0.0009,-0.001142,0.000661,0.000311,-0.000235,-0.001596,0.00039,-0.000331
"2012-10-22",0.003787,0.000323,-0.000449,-0.000537,-0.000318,0.000653,-0.000469,-0.000355,-0.00138
"2012-10-23",-0.010763,-0.002272,-0.001281,-0.001903,-0.000811,-0.000223,-0.001008,-0.002892,0.001649
"2012-10-24",-0.00042,-0.001249,-0.000282,-0.002582,0.002037,0.001379,-0.001781,-0.00057,0.001423
"2012-10-25",-0.0069,-0.001039,0.000042,-0.000309,0.002086,-0.004322,-0.000198,0.001759,-0.000913
"2012-10-26",-0.017831,-0.003252,0.000771,0.003434,-0.001484,-0.000477,-0.000328,-0.001322,0.000536
"2012-10-29",-0.001972,-0.00022,-0.000828,0.001361,0.000366,0.000611,-0.000631,0.000704,-0.001284
"2012-10-30",0.000844,0.001896,-0.000294,0.002961,0.000657,-0.002357,0.000535,-0.000459,-0.000534
"2012-10-31",0.00468,0.000885,0.00058,0.001377,0.000072,-0.000758,-0.000212,-0.001823,-0.000756
"2012-11-01",0.017257,0.003171,-0.000104,-0.001083,0.000661,0.001608,-0.000343,0.001208,-0.000065
"2012-11-02",0.004202,0.000149,-0.001,-0.001336,-0.000242,0.000347,-0.000613,-0.000626,0.000972
"2012-11-05",-0.001125,-0.001863,-0.001219,-0.002543,-0.000731,0.000259,0.000154,-0.002065,0.001568
"2012-11-06",-0.004349,-0.001969,0.000899,0.000934,-0.00049,0.000074,-0.000174,-0.000599,-0.001021
"2012-11-07",-0.001711,-0.000489,-0.001341,0.000605,0.000451,-0.001202,0.000632,0.000204,0.000171
"2012-11-08",-0.018424,-0.002617,0.001058,0.001168,-0.000797,-0.0023,-0.002506,0.001177,-0.001119
"2012-11-09",-0.002664,-0.000202,-0.000321,-0.001567,-0.001012,-0.001809,0.001534,-0.000351,0.000906
"2012-11-12",0.003477,0.002212,-0.001707,-0.002372,-0.000304,0.000568,0.000732,-0.002344,0.000409
"2012-11-13",-0.015976,-0.002434,0.001436,0.000771,-0.001256,-0.003113,-0.001242,-0.001075,-0.000713
"2012-11-14",0.004513,0.002085,0.000841,-0.001001,0.001356,0.000229,-0.000057,0.001356,0.000373
"2012-11-15",-0.013277,-0.002002,0.001495,0.002652,0.001069,-0.001946,-0.001166,0.000396,-0.000754
"2012-11-16",-0.007882,0.000951,-0.000396,0.001059,0.000596,-0.000821,0.001022,-0.000276,-0.000789
"2012-11-19",0.000986,0.000874,-0.003017,-0.000238,0.000991,0.00115,0.000919,-0.000679,-0.000544
"2012-11-20",-0.002917,-0.000649,-0.001103,0.000933,0.000407,0.001152,-0.001231,-0.000804,-0.000637
"2012-11-21",0.013119,0.002307,-0.000047,-0.001023,0.001618,0.001464,-0.000522,-0.000339,0.000708
"2012-11-22",-0.008291,-0.001899,-0.000724,-0.00063,-0.0004,-0.001395,-0.000151,-0.001101,-0.000803
"2012-11-23",0.005454,0.000309,0.001618,0.000113,0.000165,-0.001132,0.000253,-0.000105,0.000293
"2012-11-26",-0.007242,-0.002621,-0.000483,-0.001065,-0.000756,-0.001376,-0.000282,-0.000489,0.001351
"2012-11-27",-0.014853,-0.002978,0.008152,0.003296,0.00024,-0.003317,-0.001921,0.000426,-0.001016
"2012-11-28",-0.010131,-0.001051,0.003031,0.00218,0.002667,0.000359,-0.000773,0.000691,-0.000409
"2012-11-29",-0.005577,-0.002868,0.002464,-0.000957,0.000027,0.001355,-0.001869,-0.000071,-0.001499
"2012-11-30",0.010335,0.001523,-0.000401,0.001664,-0.000023,0.001511,0.001113,-0.000805,0.000095
"2012-12-03",-0.015423,-0.00328,0.003971,0.003903,-0.000433,-0.001726,-0.001034,-0.002967,-0.000627
"2012-12-04",0.008516,0.0045,-0.000011,0.001564,0.002468,0.003365,0.000407,0.000917,0.000338
"2012-12-05",0.033137,0.003994,-0.000613,-0.001211,0.000276,0.002101,0.000438,0.000669,-0.000383
"2012-12-06",-0.002358,0.000646,-0.001016,-0.00002,0.000216,0.001751,0.000008,-0.000735,0.000226
"2012-12-07",0.019015,0.002917,-0.00175,-0.002333,0.001532,0.001597,0.000932,0.001412,0.000514
"2012-12-10",0.010507,0.001664,-0.002282,-0.002805,-0.000628,0.005502,0.000639,-0.001052,0.000734
"2012-12-11",-0.003757,-0.000615,0.000148,0.000557,-0.000114,-0.00034,-0.001755,0.00112,-0.000701
"2012-12-12",0.000468,-0.000009,0.000125,-0.000111,-0.001096,0.000545,0.002321,-0.000902,0.001212
"2012-12-13",-0.009523,-0.001018,0.00112,0.000852,0.000214,-0.000282,-0.001592,-0.000159,-0.000441
"2012-12-14",0.046007,0.004915,0.000802,-0.00254,0.000189,0.000725,0.000679,0.000182,0.000026
"2012-12-17",0.005379,0.003601,-0.001317,-0.004682,0.000045,0.001561,0.000187,-0.000282,0.001931
"2012-12-18",-0.000892,0.001025,0.000718,-0.002752,-0.000406,-0.001001,0.000011,0.000257,0.001278
"2012-12-19",0.002207,0.000179,-0.000924,0.000053,0.000475,0.00237,-0.000988,0.001289,-0.000725
"2012-12-20",0.003152,0.000708,0.001511,-0.000329,-0.001014,-0.001929,0.003237,0.001976,-0.000359
"2012-12-21",-0.004582,-0.001602,-0.001629,0.001354,0.000794,-0.001676,0.001151,0.002403,-0.001814
"2012-12-24",0.003772,-0.000786,-0.002108,0.002902,0.000035,0.002663,0.000301,0.000365,-0.001762
"2012-12-25",0.026054,0.001446,-0.000117,-0.000756,0.000024,0.000834,0.000143,0.000566,-0.000644
"2012-12-26",0.005079,-0.000887,-0.003549,-0.001556,-0.000962,-0.000152,0.00152,0.000312,-0.001576
"2012-12-27",-0.003142,-0.00104,0.001885,-0.00015,0.000234,0.002547,-0.005438,-0.000804,0.000826
"2012-12-28",0.013019,0.001112,-0.000674,0.000956,0.000223,0.000144,-0.000049,0.001758,-0.000217
"2012-12-31",0.015526,0.000217,0.002346,0.000322,-0.000598,-0.000685,-0.001341,-0.000842,-0.000346
"2013-01-04",-0.001632,0.000419,-0.001511,-0.000057,0.000912,-0.000995,0.003635,-0.002435,0.001178
"2013-01-07",0.003431,0.00066,-0.003125,-0.001066,-0.000358,0.000968,0.001816,-0.001189,-0.000286
"2013-01-08",-0.001542,-0.000361,-0.001401,-0.002187,-0.001617,0.000995,-0.001571,0.000626,-0.000896
"2013-01-09",0.00325,-0.000568,0.000115,-0.000383,0.000733,0.003043,-0.003709,-0.000143,-0.001276
"2013-01-10",0.002287,0.001564,0.000357,-0.00256,-0.000144,0.001905,-0.00005,-0.000456,-0.001237
"2013-01-11",-0.020439,-0.004716,-0.000769,-0.000194,-0.001829,-0.001705,0.001762,0.000866,-0.001246
"2013-01-14",0.034658,0.002185,0.000413,-0.00071,-0.001089,-0.000054,0.000944,0.000937,-0.00109
"2013-01-15",0.008225,0.001549,-0.000638,-0.001569,0.00002,0.000753,-0.000282,-0.000733,-0.001298
"2013-01-16",-0.004377,-0.000359,0.00056,-0.000354,-0.000642,-0.001204,-0.002639,-0.001616,0.000071
"2013-01-17",-0.008077,-0.002948,-0.002117,0.003331,0.001629,-0.000198,-0.001516,0.000254,-0.000486
"2013-01-18",0.015813,0.000617,-0.000326,0.002018,-0.00022,-0.000464,0.000233,0.000134,-0.000196
"2013-01-21",0.005494,0.002272,-0.001793,0.000406,-0.000354,-0.001335,-0.000371,-0.000455,-0.000656
"2013-01-22",-0.005298,0.000594,0.002618,0.001588,-0.000145,-0.000222,-0.004052,-0.001189,0.00029
"2013-01-23",0.002448,-0.000129,-0.000032,0.000943,0.000284,0.000133,0.000419,0.001164,0.002741
"2013-01-24",-0.012037,-0.000202,0.00299,0.001063,0.000386,-0.000442,-0.003292,-0.000656,0.000141
"2013-01-25",-0.003123,-0.001881,-0.00088,0.003061,-0.000122,-0.002214,-0.001622,-0.0003,-0.000943
"2013-01-28",0.026084,0.003008,-0.000517,0.001753,0.001214,0.000233,0.000388,0.000079,-0.000899
"2013-01-29",0.006997,0.002463,-0.001663,0.000004,0.000751,0.002606,-0.001207,0.000887,-0.001283
"2013-01-30",0.005627,0.000212,0.001576,-0.00155,0.000506,-0.000144,-0.001425,-0.000941,0.000321
"2013-01-31",0.000541,-0.002338,0.000305,-0.001888,-0.001994,-0.003118,0.001739,-0.00035,0.000481
"2013-02-01",0.014529,0.002111,0.000029,-0.000411,0.001683,-0.000128,-0.001015,0.000902,-0.000739
"2013-02-04",0.004206,0.001017,0.000337,-0.001593,0.001998,-0.001706,-0.000985,-0.000731,0.000109
"2013-02-05",0.010208,-0.000327,0.001425,0.001053,0.00131,-0.00024,0.00088,0.001428,-0.000083
"2013-02-06",0.000604,0.001687,-0.000727,0.001282,0.00022,0.001423,-0.001983,0.001033,-0.000137
"2013-02-07",-0.00351,-0.001292,0.001364,0.002776,0.000059,-0.001819,0.000289,0.001572,-0.001667
"2013-02-08",0.007205,-0.00012,-0.000001,0.000821,-0.000376,0.000019,-0.000337,0.001016,-0.000639
"2013-02-18",-0.00803,0.000065,-0.003664,-0.001071,0.000074,0.002544,0.000719,-0.002265,0.000233
"2013-02-19",-0.017036,-0.003139,-0.002275,-0.001667,0.000591,0.000446,-0.000876,-0.00056,0.000387
"2013-02-20",0.008874,0.000132,-0.00092,0.000524,-0.000538,0.000149,0.000548,0.001878,-0.001415
"2013-02-21",-0.02988,-0.002246,-0.00368,0.000229,-0.002117,0.000924,-0.001131,-0.000621,-0.001651
"2013-02-22",-0.00356,-0.000942,-0.001774,0.002015,0.000506,-0.000508,-0.000481,0.00135,0.000133
"2013-02-25",0.004667,0.000583,-0.001355,0.001376,-0.001269,-0.001258,-0.000109,-0.000194,-0.000979
"2013-02-26",-0.015028,-0.000839,-0.003211,0.002659,0.000177,0.000392,-0.001658,0.000177,-0.001071
"2013-02-27",0.0065,0.002595,0.001868,0.001073,0.000604,0.002558,-0.000285,-0.001422,0.00135
"2013-02-28",0.024282,0.00388,0.001719,0.000577,0.001645,0.001357,-0.000377,-0.000051,0.000298
"2013-03-01",-0.00003,-0.000448,-0.002543,-0.000047,0.000155,0.002881,-0.000813,-0.000134,-0.001751
"2013-03-04",-0.039664,-0.006239,-0.00043,-0.001478,-0.000994,-0.000333,0.000011,-0.0012,0.000769
"2013-03-05",0.025552,0.001527,-0.001009,0.000821,-0.001646,-0.000208,0.000043,-0.000435,-0.000387
"2013-03-06",0.010217,0.001369,-0.001911,0.000292,0.001381,0.000978,-0.000842,-0.000153,-0.001177
"2013-03-07",-0.007561,0.001435,-0.001673,-0.001138,-0.000993,-0.000205,-0.002871,-0.000476,-0.000236
"2013-03-08",-0.005685,-0.000954,-0.000816,-0.000516,-0.000287,-0.000341,-0.000527,-0.002095,0.001373
"2013-03-11",-0.00345,-0.001392,-0.001288,0.000629,0.000238,-0.000595,-0.00082,0.000053,-0.000423
"2013-03-12",-0.014384,-0.00055,0.003193,0.000486,-0.001234,0.0005,-0.001394,-0.001618,0.001214
"2013-03-13",-0.009161,-0.001479,-0.002259,0.000882,-0.000802,-0.001724,-0.000292,0.001051,0.000759
"2013-03-14",0.004017,-0.000347,0.000742,0.002288,0.000032,-0.000944,-0.001427,0.001391,-0.00102
"2013-03-15",0.002826,-0.000157,0.000916,0.003129,0.000561,-0.002343,-0.000662,0.001616,-0.001775
"2013-03-18",-0.014352,-0.002996,-0.000357,0.00314,-0.000267,-0.002054,0.00164,-0.00037,-0.000781
"2013-03-19",0.007064,0.001294,-0.000149,0.000206,0.000337,-0.0005,0.000081,-0.001011,0.001295
"2013-03-20",0.028235,0.004504,0.000441,0.001747,0.001171,0.001969,0.00023,0.000851,-0.000628
"2013-03-21",0.003571,-0.000137,-0.000816,0.002048,-0.001452,0.001346,0.000388,-0.000208,-0.000761
"2013-03-22",0.00231,-0.000478,-0.000787,0.000449,0.000459,0.000152,-0.001042,-0.000186,0.000293
"2013-03-25",-0.001625,-0.000656,-0.001285,0.000451,-0.000837,0.000259,-0.000257,-0.000374,0.000538
"2013-03-26",-0.011473,-0.001952,0.000531,0.001509,-0.001185,0.000234,-0.001962,-0.000099,-0.000359
"2013-03-27",0.002908,0.001315,-0.0001,0.001902,-0.001044,0.000224,-0.001832,-0.001063,-0.000965
"2013-03-28",-0.0274,-0.003998,0.002737,0.001146,-0.001293,-0.00342,-0.002607,0.000885,-0.001544
"2013-03-29",-0.001014,0.000063,-0.000656,0.000216,-0.000693,-0.001311,-0.001139,-0.000051,0.000801
"2013-04-01",-0.00096,0.001539,-0.001932,0.003178,0.000233,-0.000657,0.001391,-0.001198,-0.000964
"2013-04-02",-0.005719,0.001192,0.000077,-0.003141,0.000116,-0.001443,0.000482,-0.003089,0.001971
"2013-04-03",-0.002809,0.000502,0.000931,-0.000016,0.000246,-0.002944,-0.000947,-0.001801,0.00039
"2013-04-08",-0.003138,-0.001025,0.001081,0.004779,-0.001189,-0.000296,0.000397,0.000242,-0.001558
"2013-04-09",0.006102,0.00146,-0.000692,0.000091,0.00011,0.001673,-0.000526,-0.000485,-0.000872
"2013-04-10",-0.001309,0.000882,0.001167,-0.002705,0.000542,0.001145,-0.001237,-0.000319,0.00042
"2013-04-11",-0.004092,0.000063,-0.000019,0.001233,0.001143,0.000828,-0.000431,0.000032,-0.001257
"2013-04-12",-0.005903,-0.001244,0.001053,0.000839,-0.000068,-0.000289,-0.001403,0.001597,-0.001002
"2013-04-15",-0.011806,-0.000976,0.000202,-0.000186,-0.000213,0.000669,-0.000198,0.000888,-0.000181
"2013-04-16",0.007301,0.002459,-0.000436,0.000995,0.001234,0.001368,-0.000035,0.000033,-0.001234
"2013-04-17",0.001632,0.000066,-0.000197,0.004139,-0.000016,0.002437,-0.001198,0.001847,-0.001677
"2013-04-18",0.001843,0.001112,-0.000737,0.003617,0.000673,-0.000038,0.000312,-0.000481,-0.00075
"2013-04-19",0.024257,0.002954,0.001527,0.001291,0.000396,0.000144,0.000192,0.000347,-0.001036
"2013-04-22",0.000734,0.000064,-0.00009,0.002015,-0.000442,-0.000271,0.001211,-0.000659,-0.002124
"2013-04-23",-0.027585,-0.004188,-0.000476,0.000857,-0.001546,-0.00147,-0.00102,0.000314,0.000252
"2013-04-24",0.017339,0.001488,0.00057,0.001933,0.000003,0.000243,0.002037,0.001662,0.000169
"2013-04-25",-0.011094,-0.002054,-0.000283,-0.000881,-0.001102,-0.004606,-0.001374,0.002452,-0.000868
"2013-04-26",-0.008438,-0.00119,0.002002,-0.001505,0.000391,-0.00125,-0.002831,-0.00086,0.000585
"2013-05-02",0.000447,-0.001552,-0.001615,0.004402,0.001058,0.000345,-0.00021,-0.000674,-0.00268
"2013-05-03",0.016038,0.002687,0.000271,-0.000227,0.000286,0.002093,-0.000578,-0.00053,-0.001138
"2013-05-06",0.012955,0.002989,0.000591,-0.002255,-0.000562,0.002497,0.000495,0.001417,0.000028
"2013-05-07",0.000591,0.000366,-0.000085,-0.001946,0.000353,0.002651,0.000972,-0.000315,0.001262
"2013-05-08",0.004213,-0.00034,-0.001255,-0.000619,-0.001063,0.000363,0.001265,0.00025,-0.002379
"2013-05-09",-0.006592,0.000243,-0.000795,-0.001706,-0.000577,0.001037,0.00094,0.001647,-0.000723
"2013-05-10",0.006012,0.000296,-0.001969,-0.000571,0.00032,-0.000048,-0.001435,-0.001441,0.000063
"2013-05-13",-0.002417,-0.001226,-0.001703,-0.00008,-0.000255,-0.000255,0.001294,-0.00092,0.000618
"2013-05-14",-0.011877,-0.002212,-0.000842,0.000933,-0.001633,-0.001899,-0.001157,-0.003302,0.000397
"2013-05-15",0.006248,0.000859,-0.000636,0.000348,0.000756,0.000477,0.001421,0.002429,-0.002427
"2013-05-16",0.014959,0.002125,0.002067,0.000431,0.000858,0.002311,-0.002274,0.000017,0.001228
"2013-05-17",0.017314,0.001419,0.000748,-0.001452,-0.000621,0.000778,-0.00172,-0.000431,-0.002464
"2013-05-20",0.005483,0.001963,-0.002176,-0.001095,-0.001076,0.001551,0.001361,-0.001091,-0.003328
"2013-05-21",0.003944,0.000935,-0.001123,-0.000152,0.001045,0.002399,0.000449,-0.000788,-0.000904
"2013-05-22",-0.001969,-0.000498,0.001294,-0.001335,-0.000582,-0.00029,-0.000472,-0.000515,0.002778
"2013-05-23",-0.010784,-0.001345,-0.00208,0.001346,-0.001367,-0.00031,-0.002269,0.000095,-0.002301
"2013-05-24",0.007048,0.002593,-0.001226,-0.000613,-0.001151,-0.000177,0.000578,0.001264,-0.001496
"2013-05-27",0.001454,0.001025,0.000288,0.001581,-0.001355,0.000097,0.001434,-0.001375,-0.000753
"2013-05-28",0.013578,0.000465,0.002121,-0.001636,-0.001585,-0.000888,-0.002632,-0.001766,0.004087
"2013-05-29",0.000735,0.001051,0.000116,0.000381,-0.000618,0.000815,0.000619,-0.000441,0.000451
"2013-05-30",-0.002865,0.000512,-0.002264,0.001171,-0.000552,-0.00188,0.000716,-0.000156,-0.000335
"2013-05-31",-0.008605,-0.001695,-0.002446,0.000252,0.000551,-0.001539,-0.000575,0.00006,-0.000411
"2013-06-03",-0.001135,-0.001174,0.000251,-0.002828,-0.000123,-0.000239,-0.000504,-0.002814,0.001193
"2013-06-04",-0.015577,-0.000907,0.00113,-0.0001,-0.000731,-0.000281,-0.000937,-0.001343,0.001011
"2013-06-05",0.001422,-0.000695,-0.000573,-0.000171,-0.001378,0.00136,-0.001518,-0.000633,-0.001126
"2013-06-06",-0.010864,-0.001364,0.001479,0.001028,-0.0002,-0.002052,-0.002136,0.000577,-0.000915
"2013-06-07",-0.015945,-0.001763,-0.001058,0.003665,0.000391,-0.001795,-0.002059,-0.000133,-0.002839
"2013-06-13",-0.030927,-0.002259,-0.000737,0.003643,0.000814,-0.001478,-0.001135,0.00133,-0.001174
"2013-06-14",0.009067,0.001004,-0.00087,0.002801,-0.000377,0.001219,0.001419,0.000644,-0.00215
"2013-06-17",-0.001337,-0.000236,-0.000315,0.000816,-0.000185,0.000624,-0.001654,0.000246,-0.000014
"2013-06-18",0.002411,0.000961,-0.000801,-0.000463,-0.000192,0.000173,0.001266,-0.001131,0.000826
"2013-06-19",-0.00668,0.000888,-0.000085,-0.001175,-0.000679,0.002989,-0.000981,0.000235,-0.000064
"2013-06-20",-0.031032,-0.002313,-0.002577,0.000713,-0.001066,-0.004406,-0.002103,-0.002162,-0.000526
"2013-06-21",-0.003362,0.000039,0.000585,-0.001588,-0.000699,0.001856,-0.002137,0.001469,-0.002398
"2013-06-24",-0.05907,-0.005363,0.001089,0.000493,-0.000575,-0.00188,-0.001525,0.003074,-0.002703
"2013-06-25",-0.003747,0.000485,0.00089,0.003796,0.000284,0.001459,0.001128,0.001953,-0.001539
"2013-06-26",0.004577,0.000017,-0.001578,0.006123,-0.000419,0.004322,0.001671,0.000463,-0.002889
"2013-06-27",-0.005271,0.00002,0.001978,0.001967,0.00134,-0.002441,-0.001695,0.002084,-0.001035
"2013-06-28",0.014037,0.003432,0.001871,0.003192,0.000169,-0.003128,-0.003327,0.000884,-0.000355
"2013-07-01",0.01102,-0.00136,-0.001678,0.005051,0.000853,0.002548,0.000049,0.000567,-0.000469
"2013-07-02",0.006517,0.001597,-0.00115,0.004471,0.001031,0.002448,0.000798,0.001616,0.000941
"2013-07-03",-0.006029,-0.001494,0.000979,0.001818,0.000536,0.00162,0.001196,0.000658,-0.001107
"2013-07-04",0.008419,0.004463,0.00072,-0.000824,-0.001737,-0.001577,-0.000959,-0.002518,0.001737
"2013-07-05",-0.001184,0.001082,-0.000618,-0.003464,-0.001622,-0.001021,-0.001843,0.000073,0.00174
"2013-07-08",-0.02855,-0.003752,0.002139,0.003642,-0.000215,-0.003939,-0.001133,-0.00023,0.000327
"2013-07-09",0.001849,0.000687,-0.003039,0.001139,0.002344,-0.000384,0.000443,0.00317,-0.000694
"2013-07-10",0.025679,0.006876,0.000439,-0.001625,0.000428,0.001804,0.00036,-0.000731,0.002168
"2013-07-11",0.038834,0.003997,0.00219,-0.001262,0.001236,0.001042,0.000251,0.001037,0.000451
"2013-07-12",-0.015952,-0.002816,-0.002522,0.004736,-0.001778,-0.000652,0.00024,-0.000545,-0.001332
"2013-07-15",0.013601,0.001771,-0.000628,0.002855,0.001788,0.001863,0.000234,0.002055,-0.001945
"2013-07-16",0.004849,0.000838,-0.000782,-0.002958,0.000197,0.002842,0.001032,-0.000522,-0.000157
"2013-07-17",-0.012721,-0.000748,-0.001477,-0.001169,0.000895,0.002246,-0.002204,0.000503,-0.000868
"2013-07-18",-0.012817,0.000074,-0.002954,0.000153,-0.000923,-0.002077,0.002301,-0.001009,-0.000346
"2013-07-19",-0.019715,-0.001339,-0.000721,0.003643,0.00072,-0.003501,-0.004118,0.001428,-0.001539
